popularity,release_date,title,vote_average,vote_count,release_year
0.721417,2012-02-11,Catastroika,7.1,6.0,2012.0
0.808339,2004-01-21,Vizontele Tuuba,6.5,9.0,2004.0
0.171714,1937-07-10,The Spanish Earth,6.0,2.0,1937.0
2.626464,2012-08-16,Easy Money II,5.9,22.0,2012.0
0.105679,2013-11-08,Medora,5.0,1.0,2013.0
2.117193,1965-08-25,Rampage at Apache Wells,5.5,10.0,1965.0
7.225779,2012-12-12,Ernest & Celestine,7.6,148.0,2012.0
0.283009,1954-03-27,Wyoming Renegades,0.0,0.0,1954.0
0.502176,1999-05-09,The Simple Life Of Noah Dearborn,3.4,6.0,1999.0
1.604897,2008-02-04,Private Lessons,5.6,9.0,2008.0
1.394477,2009-05-12,The String,6.4,14.0,2009.0
0.944682,1936-03-09,Love Before Breakfast,5.0,3.0,1936.0
0.483924,1974-04-24,The Man Who Sleeps,8.5,22.0,1974.0
3.062433,2013-10-08,The Monkey's Paw,4.2,35.0,2013.0
1.580129,2014-01-17,Mitt,6.3,25.0,2014.0
1.924653,2013-11-15,Dear Mr. Watterson,6.3,17.0,2013.0
0.086584,2011-10-02,Oxy-Morons,8.0,2.0,2011.0
2.909637,1991-11-30,Samurai Cop,4.6,26.0,1991.0
1.209099,1996-02-20,Splatter: Naked Blood,5.4,18.0,1996.0
1.335691,1992-10-23,Frozen Assets,3.0,1.0,1992.0
0.55186,1993-11-27,Full Eclipse,4.4,8.0,1993.0
1.344876,2006-03-07,My Son,6.3,4.0,2006.0
0.186806,2011-10-27,Over Your Cities Grass Will Grow,7.7,3.0,2011.0
0.841084,1983-07-01,Space Raiders,4.4,13.0,1983.0
7.130195,2013-08-26,Banshee Chapter,5.7,93.0,2013.0
4.121722,2013-07-23,Drift,5.7,61.0,2013.0
0.020574,1985-12-16,A Letter to Three Wives,0.0,0.0,1985.0
1.062381,1968-04-10,Beyond the Law,6.1,4.0,1968.0
0.013308,1924-02-21,America,0.0,0.0,1924.0
5.616687,2013-03-06,It Boy,6.2,332.0,2013.0
0.112945,2011-01-01,The Redemption of General Butt Naked,7.3,3.0,2011.0
0.515544,1975-02-05,Report to the Commissioner,6.7,3.0,1975.0
1.676035,1973-06-28,40 Carats,7.5,1.0,1973.0
0.582497,2012-10-04,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,7.1,17.0,2012.0
1.357815,2009-08-21,The House of Branching Love,6.5,9.0,2009.0
0.387065,2009-01-01,America,2.5,2.0,2009.0
0.624834,1931-04-15,Bachelor Apartment,8.0,1.0,1931.0
0.759966,1990-09-29,Backstreet Dreams,5.0,2.0,1990.0
0.462469,1981-01-01,Full Moon High,3.6,5.0,1981.0
0.003665,1981-07-01,Gas,0.0,0.0,1981.0
9.415817,2014-01-22,"I, Frankenstein",5.1,701.0,2014.0
0.471173,1999-03-06,Yu☆Gi☆Oh!,6.6,5.0,1999.0
0.933026,2010-01-23,Yu-Gi-Oh! 3D: Bonds Beyond Time,5.9,19.0,2010.0
0.279504,1958-11-26,From the Earth to the Moon,5.3,4.0,1958.0
0.115448,1958-04-10,The Astounding She-Monster,3.5,2.0,1958.0
1.686472,2001-07-01,Last Run,6.0,1.0,2001.0
4.213894,2008-07-13,Generation Kill,7.8,88.0,2008.0
0.913218,1994-12-07,Getting In,6.0,2.0,1994.0
2.17195,1998-01-23,Tomorrow Night,7.0,2.0,1998.0
7.392294,2014-03-14,Better Living Through Chemistry,5.9,99.0,2014.0
1.7636,2004-01-01,Snakehead Terror,5.9,8.0,2004.0
1.602897,2008-01-05,Beyond Loch Ness,4.4,16.0,2008.0
12.66992,2013-12-31,Enemy,6.7,1326.0,2013.0
1.648077,2012-01-01,Battleground,4.5,13.0,2012.0
0.006246,2010-09-28,Tapestries of Hope,0.0,0.0,2010.0
0.388045,2012-04-06,Xingu,7.5,4.0,2012.0
0.151042,1995-12-22,Adam and Eve,6.0,3.0,1995.0
0.246491,1997-12-26,Tentação,6.5,2.0,1997.0
4.552786,2013-04-21,Big Bad Wolves,6.5,124.0,2013.0
0.873666,2013-02-11,The Strange Little Cat,7.2,9.0,2013.0
0.040001,2009-06-02,William Kunstler Disturbing the Universe,5.0,1.0,2009.0
0.690246,2009-12-21,Kawasaki's Rose,5.0,3.0,2009.0
0.82448,2009-01-01,I Saw the Sun,6.7,10.0,2009.0
1.047901,1941-01-31,Come Live with Me,8.0,3.0,1941.0
0.239659,2006-06-01,Striking Range,0.0,0.0,2006.0
6.074431,2013-05-17,Stranger by the Lake,6.4,96.0,2013.0
6.108646,2013-12-27,Labor Day,6.7,306.0,2013.0
6.094529,2014-04-16,Tom at the Farm,6.9,193.0,2014.0
1.247098,2012-12-05,Beyond the Walls,6.2,10.0,2012.0
5.599257,2011-03-16,North Sea Texas,6.9,59.0,2011.0
7.306487,2009-03-03,Wonder Woman,7.2,133.0,2009.0
5.658774,2014-01-18,Flowers in the Attic,6.3,106.0,2014.0
0.001363,1929-10-07,Speedway,0.0,0.0,1929.0
0.110872,2004-04-02,Cry in the Woods,6.5,2.0,2004.0
1.179,2006-06-24,Android Apocalypse,4.1,12.0,2006.0
0.967551,2006-03-24,Heartbreak Hotel,4.0,1.0,2006.0
0.314595,1978-08-25,Blackout,5.0,1.0,1978.0
7.733817,2006-01-01,French Fried Vacation 3,4.1,190.0,2006.0
0.267991,1972-07-04,Hammer,4.8,5.0,1972.0
0.1115,1998-03-31,The Sleep Room,7.0,1.0,1998.0
0.009678,1996-01-01,The Grave,0.0,0.0,1996.0
0.497236,1988-09-09,Grotesque,5.2,5.0,1988.0
0.003965,1997-09-19,Sink or Swim,0.0,0.0,1997.0
6.839535,2013-10-16,The Young and Prodigious T.S. Spivet,6.7,234.0,2013.0
0.009438,2012-12-30,BBOY for LIFE,0.0,0.0,2012.0
0.40977,1988-01-01,Killer Instinct,6.0,1.0,1988.0
0.517479,1997-05-23,Behind Enemy Lines,6.1,5.0,1997.0
2.008136,2008-01-04,Manhunt,5.3,24.0,2008.0
2.520484,1984-02-07,Gwendoline,4.2,23.0,1984.0
0.3083,1984-01-28,Warriors of the Year 2072,5.3,4.0,1984.0
8.908143,2011-04-12,The Prey,6.5,44.0,2011.0
0.141541,1976-01-13,The Blank Generation,5.0,4.0,1976.0
2.788972,2013-11-14,Scorned,5.0,22.0,2013.0
0.957608,1930-05-28,À propos de Nice,6.9,26.0,1930.0
1.004653,1999-01-01,"Same Love, Same Rain",6.5,13.0,1999.0
0.821261,2011-02-16,Harvest,6.7,12.0,2011.0
0.529863,2012-02-03,The Soul of Bread,5.0,7.0,2012.0
4.909843,2013-07-19,Teen Beach Movie,6.1,212.0,2013.0
0.883828,1998-03-19,Tale of the Mummy,3.8,22.0,1998.0
0.052853,2014-01-17,Asier ETA biok,5.0,1.0,2014.0
0.027797,1932-10-15,Faithless,0.0,0.0,1932.0
0.950665,1967-08-12,Zatôichi the Outlaw,6.0,8.0,1967.0
0.991587,1967-12-30,Zatôichi Challenged,6.1,9.0,1967.0
0.441542,1969-03-21,Gamera vs. Guiron,4.3,11.0,1969.0
3.534494,2013-02-10,Gloria,6.2,56.0,2013.0
2.292595,2003-04-09,"I, Cesar",5.6,59.0,2003.0
3.146901,2009-01-06,Behind Enemy Lines III: Colombia,5.0,33.0,2009.0
0.807227,2001-01-01,The Confession,0.0,0.0,2001.0
0.269518,1933-09-15,Berkeley Square,3.0,2.0,1933.0
0.981432,1951-08-09,Best of the Badmen,6.5,4.0,1951.0
11.132411,2014-01-24,The Monuments Men,5.8,1545.0,2014.0
1.551414,2012-12-14,Just Like a Woman,5.9,16.0,2012.0
16.418133,2014-02-06,The Lego Movie,7.5,3127.0,2014.0
0.157967,1934-04-27,We're Not Dressing,5.0,4.0,1934.0
0.536697,1931-03-28,Man of the World,4.3,3.0,1931.0
1.019312,2012-09-19,Aliyah,5.5,4.0,2012.0
2.234864,2011-11-30,The Road,5.1,18.0,2011.0
10.246549,2014-01-30,RoboCop,5.7,2385.0,2014.0
0.518177,1996-12-08,Samson and Delilah,4.8,4.0,1996.0
8.436614,2013-09-11,The Art of the Steal,6.1,221.0,2013.0
0.51221,1930-08-15,Rain or Shine,3.5,2.0,1930.0
1.561609,2012-10-18,Crave,4.4,12.0,2012.0
1.021838,1954-09-07,Betrayed,5.3,3.0,1954.0
0.228318,1950-10-01,Between Midnight and Dawn,5.3,6.0,1950.0
9.594157,2013-12-25,Nymphomaniac: Vol. II,6.6,820.0,2013.0
7.331398,2011-01-01,La luna,8.0,257.0,2011.0
1.142933,2012-08-29,A Place in the Sun,6.7,6.0,2012.0
1.1622,1984-03-04,A Streetcar Named Desire,5.0,1.0,1984.0
1.355359,1995-10-24,A Streetcar Named Desire,6.0,6.0,1995.0
0.262531,1986-06-27,American Anthem,4.4,5.0,1986.0
1.282586,2012-09-13,Between Us,5.1,10.0,2012.0
3.590903,2002-03-06,Monsieur Batignole,7.0,51.0,2002.0
1.058506,2011-01-01,Eternal Flame of Gehenna,5.8,5.0,2011.0
0.039118,1928-11-05,Tukkijoella,8.0,1.0,1928.0
1.818566,2004-10-06,Viper In The Fist,6.4,28.0,2004.0
0.382908,2006-05-10,Les Aiguilles rouges,7.0,7.0,2006.0
0.581783,2010-04-22,Beware the Gonzo,5.6,8.0,2010.0
0.770682,1952-08-07,"Beware, My Lovely",4.7,7.0,1952.0
0.340366,1945-07-04,Bewitched,3.5,7.0,1945.0
1.672718,2012-03-29,Beyond,4.7,10.0,2012.0
5.289252,2013-10-02,The Volcano,5.6,190.0,2013.0
0.201495,2012-03-01,Metastases,5.9,5.0,2012.0
0.188856,1970-09-08,Hornet's Nest,6.2,3.0,1970.0
0.143966,1995-10-02,Evidence,6.5,4.0,1995.0
1.020954,2013-10-16,Schooled: The Price of College Sports,7.0,6.0,2013.0
6.281872,2013-01-21,Knights of Badassdom,5.5,162.0,2013.0
2.34262,1998-12-22,The Secret of NIMH 2: Timmy to the Rescue,4.3,10.0,1998.0
2.265412,2003-07-18,Midsummer,5.4,12.0,2003.0
8.597074,1974-09-24,Ten Little Indians,5.9,19.0,1974.0
1.214845,2008-01-01,Alone,6.8,18.0,2008.0
0.909691,2008-02-25,Ulak,5.7,9.0,2008.0
0.036521,1929-11-03,The Gypsy Charmer,6.0,1.0,1929.0
1.07091,2013-08-23,The Trials of Muhammad Ali,7.1,7.0,2013.0
2.66364,2012-09-01,You Ain't Seen Nothin' Yet,7.2,20.0,2012.0
0.077319,2003-03-21,Los rollos perdidos de Pancho Villa,6.0,2.0,2003.0
6.966505,2014-03-28,Sabotage,5.5,560.0,2014.0
6.653942,2012-07-12,The Four,6.5,20.0,2012.0
0.127643,2014-02-07,HalloHallo,6.5,2.0,2014.0
4.94964,2011-12-23,Don 2: The King is Back,7.1,65.0,2011.0
1.774295,1997-01-01,Pardes,6.3,18.0,1997.0
0.597149,1996-01-01,The Father,7.5,4.0,1996.0
3.232942,2012-10-12,"Niko 2 - Little Brother, Big Trouble",5.7,14.0,2012.0
0.521899,2007-12-14,Quest for a Heart,7.6,5.0,2007.0
0.001665,1961-03-03,The Wizard of Baghdad,0.0,0.0,1961.0
0.388139,2003-01-01,A Certain Kind of Death,6.5,9.0,2003.0
0.865986,1975-07-31,Beyond the Door,4.4,8.0,1975.0
0.243856,2011-04-08,The Elephant in the Living Room,6.6,6.0,2011.0
1.743602,2011-11-27,Ray Harryhausen: Special Effects Titan,7.3,13.0,2011.0
1.276872,2012-01-01,That Guy... Who Was in That Thing,6.5,10.0,2012.0
10.46897,2014-03-20,A Long Way Down,6.2,356.0,2014.0
5.084853,2014-02-12,The Three Brothers: The Return,5.0,110.0,2014.0
6.012005,2013-05-28,Venus in Fur,7.2,192.0,2013.0
1.439215,1980-12-05,Devil Hunter,3.8,8.0,1980.0
1.418856,2013-10-22,Storm Rider,5.6,5.0,2013.0
1.424099,2011-03-31,Don't Go Breaking My Heart,6.6,14.0,2011.0
0.404707,1933-08-30,S.O.S. Iceberg,6.0,3.0,1933.0
4.944783,2013-04-18,Adult World,6.2,141.0,2013.0
4.380997,2014-02-14,Date and Switch,5.9,78.0,2014.0
0.608891,1985-07-13,Night on the Galactic Railroad,6.5,9.0,1985.0
10.990614,2014-01-02,The Zero Theorem,5.9,383.0,2014.0
8.757277,2014-02-12,Endless Love,6.7,555.0,2014.0
7.363527,2014-02-13,Winter's Tale,6.0,501.0,2014.0
2.844979,2013-10-26,Cavemen,4.8,29.0,2013.0
2.371857,2013-09-27,Blood Glacier,5.6,32.0,2013.0
1.66657,2011-07-15,The Theatre Bizarre,5.5,35.0,2011.0
0.499054,2010-09-03,Agenda Grinding America Down,6.1,6.0,2010.0
0.523622,1960-06-17,The Story of Ruth,6.8,3.0,1960.0
0.035472,1980-07-18,No Nukes,0.0,0.0,1980.0
1.234899,1975-01-01,Super Inframan,5.3,19.0,1975.0
0.156218,2009-04-20,Fagbug,5.7,3.0,2009.0
1.369503,2013-12-31,Attila,1.9,6.0,2013.0
0.34866,1968-01-01,Beyond the Law,4.5,2.0,1968.0
0.000143,,Lain ulkopuolella,0.0,0.0,
0.69219,1940-01-01,Beyond Tomorrow,6.2,3.0,1940.0
0.441029,1956-05-01,Bhowani Junction,6.6,5.0,1956.0
0.227826,2011-06-14,Women in Love,0.0,0.0,2011.0
5.160049,2012-12-15,On the Other Side of the Tracks,5.4,204.0,2012.0
13.784411,2014-04-11,Joe,6.5,346.0,2014.0
0.908799,1985-01-01,The Inside Man,5.3,2.0,1985.0
0.771208,1992-04-30,The Journey,4.3,6.0,1992.0
0.077482,2004-03-18,Social Genocide,7.5,2.0,2004.0
0.408213,2007-05-24,Argentina latente,7.3,2.0,2007.0
0.218666,1967-01-01,Jaguar,5.5,2.0,1967.0
2.555543,2006-06-02,Bickford Shmeckler's Cool Ideas,5.6,27.0,2006.0
3.467833,2006-10-25,Big Bad Wolf,4.9,20.0,2006.0
0.558026,2012-03-17,Big Easy Express,7.3,8.0,2012.0
0.333192,1953-08-19,Big Leaguer,6.0,1.0,1953.0
0.252094,2010-08-14,Big Money Rustlas,3.8,3.0,2010.0
0.304988,2008-07-04,Love Story 2050,3.6,8.0,2008.0
6.312295,2012-10-12,The Summit,6.9,31.0,2012.0
0.585551,2012-08-21,GLOW: The Story of the Gorgeous Ladies of Wrestling,6.0,8.0,2012.0
0.322836,2013-10-22,This American Journey,0.0,0.0,2013.0
0.001884,1967-07-21,Ultraman,0.0,0.0,1967.0
0.500009,1983-10-22,The African,6.2,13.0,1983.0
11.823937,2013-09-20,Cold Comes the Night,5.5,90.0,2013.0
4.610525,2003-03-19,Chouchou,5.3,106.0,2003.0
2.530169,2009-06-05,The Invisible Woman,6.4,45.0,2009.0
5.916675,2014-02-07,Someone Marry Barry,5.6,75.0,2014.0
0.448223,2006-11-11,Gamera the Brave,5.9,11.0,2006.0
2.45174,2011-11-22,The Painting,7.3,35.0,2011.0
0.862061,2012-02-29,Are All Men Pedophiles?,5.3,11.0,2012.0
0.009596,2010-05-12,Climate of Change,0.0,0.0,2010.0
2.633626,2007-05-27,Bury My Heart At Wounded Knee,6.0,33.0,2007.0
0.233885,1994-01-01,Bigfoot: The Unforgettable Encounter,5.3,3.0,1994.0
6.865148,2006-02-07,The Cutting Edge: Going for the Gold,5.5,24.0,2006.0
0.00245,1953-01-01,Meet Me at the Fair,0.0,0.0,1953.0
0.070647,1960-03-31,13 Fighting Men,0.0,0.0,1960.0
1.269181,2008-06-01,Pretty/Handsome,0.0,0.0,2008.0
2.815898,2013-08-28,Gerontophilia,6.7,24.0,2013.0
1.422176,2012-05-20,Mystery,6.7,12.0,2012.0
3.005302,1980-03-19,The King and the Mockingbird,8.0,52.0,1980.0
2.846798,2013-04-03,11.6,5.7,45.0,2013.0
5.388447,2011-10-27,Nightmare Factory,7.0,8.0,2011.0
0.810544,2010-03-10,Magic & Bird: A Courtship of Rivals,8.3,6.0,2010.0
9.543004,2014-02-14,About Last Night,6.0,217.0,2014.0
14.442048,2014-02-26,The Grand Budapest Hotel,8.0,4644.0,2014.0
6.739737,2014-02-14,Cuban Fury,6.0,137.0,2014.0
3.209655,2013-06-22,Life of a King,6.4,34.0,2013.0
0.00791,2012-01-30,An Oversimplification of Her Beauty,5.2,5.0,2012.0
0.760774,2013-09-13,Informant,5.5,5.0,2013.0
0.335212,2012-11-03,All the Light in the Sky,5.9,5.0,2012.0
3.759315,2014-06-11,"Black Coal, Thin Ice",6.4,74.0,2014.0
0.597468,2014-02-17,Blind Massage,7.9,8.0,2014.0
4.149254,2014-01-03,Jamesy Boy,6.1,56.0,2014.0
2.133507,2014-02-14,Jailbait,4.2,24.0,2014.0
0.391552,2009-07-31,Bring It On: Fight to the Finish,6.0,108.0,2009.0
0.326103,1977-12-30,Scott Joplin,6.0,1.0,1977.0
7.111223,2006-07-27,Mater and the Ghostlight,6.2,96.0,2006.0
7.311671,2007-11-06,Your Friend the Rat,6.7,67.0,2007.0
10.998646,2009-11-09,Dug's Special Mission,6.9,72.0,2009.0
0.681647,2011-09-23,Happy End,6.2,3.0,2011.0
0.963993,2010-07-19,Psychosis,3.7,16.0,2010.0
0.116897,2012-09-14,The Almost Man,5.5,2.0,2012.0
1.994352,2007-03-04,Satanás - Profile of a Killer,7.8,8.0,2007.0
0.046141,2012-05-14,The Education of Mohammad Hussein,7.0,1.0,2012.0
0.294923,1963-08-06,Ninja 2,6.3,4.0,1963.0
0.791425,1979-06-09,Rapture,5.9,13.0,1979.0
0.082319,1977-06-08,News from Home,8.5,4.0,1977.0
0.190158,2013-05-21,Omar,7.1,59.0,2013.0
2.65071,2014-02-20,Highway,7.0,43.0,2014.0
1.921613,2011-09-21,When Pigs Have Wings,7.1,27.0,2011.0
0.001217,1997-02-23,The Ditchdigger's Daughters,0.0,0.0,1997.0
6.741118,2014-02-26,Superchondriac,5.6,362.0,2014.0
3.703585,2012-08-10,7 Boxes,6.5,35.0,2012.0
2.819565,2014-01-21,Prêt à tout,5.4,55.0,2014.0
5.183112,2013-04-17,The Brats,6.1,194.0,2013.0
6.801095,2013-10-11,Grand Piano,5.9,178.0,2013.0
0.152012,1960-10-18,Satan's Sword,5.0,1.0,1960.0
0.009566,1960-12-27,Satan's Sword: The Dragon God,0.0,0.0,1960.0
0.001807,1961-05-17,Satan's Sword III: The Final Chapter,0.0,0.0,1961.0
0.002765,1926-05-17,The Boob,0.0,0.0,1926.0
8.060403,2014-01-29,That Awkward Moment,6.1,1020.0,2014.0
2.476252,2013-10-11,The Inevitable Defeat of Mister & Pete,7.4,34.0,2013.0
32.213481,2014-11-05,Interstellar,8.1,11187.0,2014.0
6.19377,2013-01-06,An Amish Murder,5.6,17.0,2013.0
1.188118,2013-05-20,The Last of the Unjust,6.4,6.0,2013.0
1.746599,2007-10-23,Apartment 1303,5.3,22.0,2007.0
8.303374,2012-12-06,Apartment 1303 3D,3.8,94.0,2012.0
0.580803,1997-01-01,Armageddon,0.0,0.0,1997.0
0.157014,1977-03-16,Armageddon,5.7,3.0,1977.0
0.407118,1999-03-20,B.U.S.T.E.D,6.7,3.0,1999.0
0.331569,1910-09-12,The Abyss,6.9,7.0,1910.0
2.069208,2014-02-01,The Gabby Douglas Story,7.6,17.0,2014.0
0.081201,2013-04-28,Everybody Street,8.0,2.0,2013.0
0.740787,1961-06-07,The Mark,6.0,2.0,1961.0
0.691764,2003-01-01,Bill Maher: Victory Begins at Home,6.5,3.0,2003.0
0.546922,2010-02-18,Bill Maher: '...But I'm Not Wrong',6.2,7.0,2010.0
6.897756,2003-09-15,Bionicle: Mask of Light,6.0,31.0,2003.0
1.25789,1960-08-26,All the Young Men,6.0,1.0,1960.0
17.861119,2014-02-14,3 Days to Kill,6.0,896.0,2014.0
0.008236,2010-06-01,Into the Middle of Nowhere,0.0,0.0,2010.0
0.109066,2010-02-16,Family tree,6.0,2.0,2010.0
6.381313,2013-04-27,Welcome to the Jungle,4.9,135.0,2013.0
19.650229,2014-01-26,Non-Stop,6.8,2302.0,2014.0
4.121282,2013-04-26,The Look of Love,5.2,40.0,2013.0
1.53998,2004-01-01,Bionicle 2: Legends of Metru Nui,5.8,8.0,2004.0
1.988845,2005-01-01,Bionicle 3: Web of Shadows,6.1,10.0,2005.0
1.525646,2011-09-19,Wrinkles,6.3,24.0,2011.0
0.435497,1978-12-01,Vertical Features Remake,9.3,4.0,1978.0
1.986279,2009-01-01,The Art of War III: Retribution,3.4,7.0,2009.0
0.202285,2008-10-26,The Monster X Strikes Back: Attack the G8 Summit,4.0,2.0,2008.0
3.802031,2013-04-03,In Fear,5.6,88.0,2013.0
0.065374,2013-03-29,One Mile Away,5.0,1.0,2013.0
0.694639,2013-09-06,Fire In The Blood,8.3,4.0,2013.0
0.009824,2009-10-14,Tell Them Anything You Want: A Portrait of Maurice Sendak,0.0,0.0,2009.0
0.010708,2013-02-10,Love Games,0.0,0.0,2013.0
2.36946,2013-06-05,Mystery Road,5.9,47.0,2013.0
6.437916,2013-01-18,Breathe In,6.1,96.0,2013.0
11.16068,2013-05-31,The Garden of Words,7.5,358.0,2013.0
0.720583,2013-06-12,Pandora's Promise,6.9,11.0,2013.0
1.56224,2007-08-04,A Gentle Breeze in the Village,6.9,11.0,2007.0
0.999418,1918-10-01,I Don't Want to Be a Man,6.9,7.0,1918.0
0.064841,1949-11-26,Always Leave Them Laughing,0.0,0.0,1949.0
0.100285,1931-03-15,Behind Office Doors,4.0,1.0,1931.0
0.26675,1955-09-14,Bengazi,0.0,0.0,1955.0
2.698356,2009-08-24,Bionicle: The Legend Reborn,4.8,23.0,2009.0
1.194121,2010-07-08,Bitter Feast,5.5,17.0,2010.0
1.653787,2009-02-05,Messages Deleted,4.8,14.0,2009.0
0.249081,1944-12-15,Great Freedom No. 7,7.3,3.0,1944.0
0.011938,1970-01-01,The Traveling Executioner,6.4,4.0,1970.0
0.147794,1963-12-28,Ninja 3: Goemon Will Never Die!,8.0,1.0,1963.0
12.904677,2014-03-05,300: Rise of an Empire,6.1,2438.0,2014.0
1.78658,2011-12-16,The Pill,5.6,49.0,2011.0
0.971048,1954-10-01,The Adventures of Hajji Baba,6.0,2.0,1954.0
0.363595,1971-02-23,The Pursuit of Happiness,5.0,3.0,1971.0
0.537545,1992-01-15,"Sumo Do, Sumo Don't",6.3,7.0,1992.0
1.803186,2009-05-13,First Squad: The Moment of Truth,5.6,14.0,2009.0
10.743115,2013-06-14,Particle Fever,7.1,102.0,2013.0
0.536368,1960-09-09,Inspector Palmu's Error,6.0,3.0,1960.0
0.92241,1949-07-15,Any Number Can Play,5.5,3.0,1949.0
0.827543,1940-11-08,Bitter Sweet,0.0,0.0,1940.0
0.614628,1950-03-12,Black Hand,4.8,3.0,1950.0
2.888787,2010-07-14,Black Heaven,5.9,26.0,2010.0
0.738069,2014-02-23,Threads of Destiny,4.0,11.0,2014.0
0.57483,2010-01-20,Leo's Room,7.3,15.0,2010.0
7.220003,2013-07-07,Contracted,5.0,140.0,2013.0
10.896238,2014-02-28,The Bag Man,5.2,134.0,2014.0
0.30233,1970-04-24,Dorian Gray,5.6,5.0,1970.0
2.000631,2013-02-13,Kai Po Che!,6.5,32.0,2013.0
6.816869,2010-10-15,Legend of the BoneKnapper Dragon,6.5,69.0,2010.0
3.716093,1986-01-01,Captain EO,6.2,26.0,1986.0
0.033792,2012-01-01,"Concepción Arenal, la visitadora de cárceles",0.0,0.0,2012.0
1.933152,1966-12-06,A Bullet for the General,6.1,23.0,1966.0
6.480574,2014-06-06,Obvious Child,6.7,190.0,2014.0
11.311004,2013-03-08,Cheap Thrills,6.3,156.0,2013.0
0.855427,2008-12-08,Black Widow,3.7,3.0,2008.0
2.340879,1979-10-21,Steel,4.7,3.0,1979.0
1.418274,1970-08-27,Toomorrow,0.0,0.0,1970.0
7.721255,2013-10-03,The Keeper of Lost Causes,7.0,166.0,2013.0
0.293401,2010-08-10,Dead Genesis,4.3,6.0,2010.0
7.471364,2013-05-31,Crazy Kind of Love,5.6,16.0,2013.0
0.845141,2013-09-16,Dick Figures: The Movie,6.2,7.0,2013.0
0.002494,2005-08-14,Choppertown: The Sinners,0.0,0.0,2005.0
3.783265,2012-10-31,A Werewolf Boy,7.8,66.0,2012.0
7.607153,2008-12-17,Trouble at Timpetill,5.9,98.0,2008.0
1.953346,2014-04-30,Carmina and Amen,6.5,23.0,2014.0
11.221265,2014-09-26,Bad Country,5.7,90.0,2014.0
1.597434,2005-01-01,Ashura,3.8,4.0,2005.0
0.259671,1958-09-08,Queen of Outer Space,4.1,4.0,1958.0
2.375541,2009-01-21,Special Correspondents,4.9,20.0,2009.0
0.327128,2012-11-07,Buddies,7.3,8.0,2012.0
1.252385,2011-06-03,Breaking the Taboo,7.3,12.0,2011.0
3.011822,2011-09-02,The Man from the Future,6.7,69.0,2011.0
0.260415,1976-01-01,God's Gun,4.6,7.0,1976.0
1.08648,2013-02-23,A Story of Yonosuke,7.2,15.0,2013.0
0.000662,1974-06-16,The Dove,0.0,0.0,1974.0
1.715955,2010-06-25,Elena Undone,6.8,35.0,2010.0
0.266021,1943-06-25,Romance in a Minor Key,7.3,2.0,1943.0
1.369747,1952-12-24,"Blackbeard, the Pirate",7.1,10.0,1952.0
0.47033,1973-01-01,Blackenstein,2.6,7.0,1973.0
1.52455,2004-01-01,Blast,4.6,12.0,2004.0
2.369185,2004-05-16,Blessed,5.8,5.0,2004.0
0.08602,2010-01-01,Blessed and Cursed,8.0,1.0,2010.0
9.493838,2014-02-07,Mr. Peabody & Sherman,6.7,861.0,2014.0
6.707974,2014-03-14,Under the Skin,6.0,1118.0,2014.0
18.271383,2014-03-13,Need for Speed,6.1,1560.0,2014.0
5.939334,2014-02-02,Barefoot,6.3,210.0,2014.0
0.258096,2005-01-01,In His Hands,6.6,6.0,2005.0
0.991571,2012-07-06,You've Been Trumped,6.7,16.0,2012.0
7.510159,2014-03-13,Veronica Mars,6.5,482.0,2014.0
2.090285,1990-01-01,All for the Winner,6.9,17.0,1990.0
0.009226,2008-10-23,8,0.0,0.0,2008.0
1.758414,2012-03-03,8,7.0,1.0,2012.0
0.000844,1970-04-17,She Does Not Drink Smoke or Flirts but She Talks,5.5,3.0,1970.0
1.289687,2013-04-04,The Great Passage,7.6,12.0,2013.0
1.42123,2007-11-18,Cranford,8.4,12.0,2007.0
0.000844,1990-10-26,Sonny Boy,4.7,5.0,1990.0
4.896953,2008-02-09,Chiko,6.3,22.0,2008.0
5.847166,2013-09-06,Bad Words,6.4,335.0,2013.0
6.477292,2014-02-28,Son of God,5.9,83.0,2014.0
0.439409,2011-03-12,Fightville,5.8,4.0,2011.0
1.236072,2007-05-16,Blind Date,4.5,2.0,2007.0
1.325824,1998-11-23,Blind Faith,6.5,2.0,1998.0
0.011006,2001-04-23,Blind Terror,0.0,0.0,2001.0
0.039819,1944-12-05,Blonde Fever,5.5,1.0,1944.0
0.004174,2006-01-01,Meth,0.0,0.0,2006.0
1.958051,2011-08-23,You Will Be My Son,6.6,19.0,2011.0
0.403282,1962-04-21,"The Stars Will Tell, Inspector Palmu",7.3,3.0,1962.0
0.452939,1969-03-07,"Vodka, Mr. Palmu",0.0,0.0,1969.0
0.081203,2008-08-28,Superpower,7.5,2.0,2008.0
0.933995,1984-06-30,Repentance,6.4,11.0,1984.0
0.544088,2012-09-28,The Artist and the Model,6.3,11.0,2012.0
5.249191,2011-04-26,Sniper: Reloaded,5.2,43.0,2011.0
12.018446,2011-12-08,Puss in Boots: The Three Diablos,6.6,112.0,2011.0
1.639481,2010-12-31,Head Over Heels,6.1,39.0,2010.0
2.994109,2013-10-25,Meu Passado me Condena,6.5,69.0,2013.0
4.402871,2013-06-21,My Mom Is a Character,7.7,117.0,2013.0
2.493654,2011-04-25,Blood Out,5.6,34.0,2011.0
